,listing_id,id,date,reviewer_id,reviewer_name,comments
39309,6348993,456526972,2019-05-21,198632481,Lauren,"When my boyfriend and I travel, Airbnb’s are considered a “splurge” to us so I have traditionally always set my preferences to “private home” - Matt and Vicki were our first shared home experience. They definitely left the best impression on us! It was great to have a personal touch and communication, and the space felt extremely private being in the basement with a private bathroom. The neighborhood this unit is located in is also extremely lovely with lots of restaurant choices nearby. Would definitely stay again!"
99103,14828379,563979547,2019-11-14,31176787,Dan,Amazing place in a really nice location. So close to everything in Denver and gorgeous townhouse. Travis was super friendly and quick to respond to anything during the stay.
22974,3742687,347750145,2018-11-11,197561262,Tena,"Lucy has a lovely, comfortable home. She is a welcoming host. The location is great for visitors to the Stapleton area."
40640,6515185,66557660,2016-03-23,61683179,Lauren,Great getaway location for the two days we were there. Everything you need is in walking distance and the townhouse was better than described.
50965,8072679,63377627,2016-02-22,42956196,Alex,"My dad stayed here while visiting me in Denver and said it was great. Kristofer kept it neat and clean, it was very comfortable, a great location and he's a nice man. My dad would stay here again. Also, his girlfriend is one of us! (MN)"
57709,8941796,410783232,2019-02-10,43225341,Johnny,Great little spacez
225285,31566280,486425574,2019-07-12,179724142,Irene,Great location in the lower downtown section. Apartment is super comfortable and very convenient to a Whole Foods and the free shuttle that goes up and down the 16th Street Mall.  Would definitely stay again. Thanks Aaron!
197881,26132998,552478821,2019-10-21,50016915,Janice,"This was an excellent place to stay in a great location for Denver adventuring. The portion off the house was very private and perfect for our small group, and the tiny house was a nice bonus spot to hang out. Lisa was super nice and quick to respond to messages, all around a great spot!"
707,592,141029,2010-11-18,193232,Bobby," Very good experience! Jill is very kind and welcoming. Close to the bus that goes downtown and within walking distance to great stores and restaurants. It was a pleasure to meet Jill and her many friends, and I hope to visit again.
"
124459,17530389,475776308,2019-06-24,245221115,Maria,Overall good value.
91173,13789731,563693857,2019-11-13,239584879,Morgan,Beautiful home and great location! A short walk to downtown or other fun venues close by! Wish we would have stayed longer. Live just outside of Denver and would definitely book again for our next staycation.
214617,29261204,451383314,2019-05-11,67106907,Vanessa,Great location! Very clean!
118726,16860906,547117216,2019-10-14,165703370,Austin,Very cool place and it’s in a great location! Will definitely recommend to others!
166164,22056178,458998604,2019-05-26,12880178,Carlos,"Great space and even better location! Tons of restaurants, bars and shops within walking distance. Would definitely stay there again!"
224567,31488847,556836774,2019-10-30,18761399,Taylor,Great place / experience all around.
58769,9080518,269691868,2018-05-27,152394535,Anthony,"Monica's was the perfect place for my girlfriend and I. It was close to everything in Denver and extremely convenient. We didn't get a chance to use thebackyard, but she did a great job with it!"
146686,20475481,241094896,2018-03-07,53631529,Charles,"Great value, loved the dog, needs a table or desk at which to work."
204107,27271600,305077103,2018-08-10,38493311,Katie,"I easily arrived late at night to Bungalow B following Michael's thorough instructions. The bungalow is adorable and well laid out, and also very quiet at night. The loft sleeping space is cozy and comfy, and you have the utmost privacy."
164950,21896498,346205709,2018-11-07,25717562,Claire,"Lovely room with a ridiculously comfortable and warm bed.  Check-in and -out were easy, the location was great, and the communication was seamless.  Really glad I stayed here; it was exactly what I needed for my time in Denver."
108709,15807058,197511987,2017-09-25,128994473,Cate,"Really amazing place and location in Denver. Amanda was so thoughtful and communicative from the moment we booked our stay, on top of her apartment being clean, welcoming and comfortable! Would recommend to anyone!"
102967,15207534,484383210,2019-07-08,12601698,Abby,"My friend and I enjoyed our stay at Carrie’s place. There was a super convenient grocery store below the apartment. 16th street mall was a short walk away. The condo is a good central location and most neighborhoods were just a short car ride away. Carrie was flexible with our check out time and gave us access to laundry! The private bedroom and bathroom worked well for our needs. We loved spending some time on the patio, taking in the beautiful mountain views."
142762,19931204,251896038,2018-04-08,59627233,Helen,Very responsive. Would stay again!
172875,22880838,245080886,2018-03-20,20568453,Ashley,"This house was truly stunning and exceeded my expectations. Dave is super quick and happy to answer any and all questions. The house was packed with all your must need essentials, especially if you are staying for an extended amount of time. The location was perfect and right in the middle of some major spots and mountains. Lots of great local shops and places to eat and there is a grill on the roof top that also has an amazing view! 

My group really enjoyed the home for my birthday getaway and I can't wait to come back for another vacation! (:"
156694,21228203,336017224,2018-10-13,885171,Larry,"Wonderful room with a fantastic, personable, kind and warm host. Highlights include an impeccibly clean home,  blazing fast wifi, TV with easy Chromecast, an adorably friendly pup, and a relaxing aromatherapy kit. DaNelle is not only a super nice person, she is also highly responsive to messages and accommodating. Neighborhood has a dozen places to get pho soup, and parking was never a problem. Would definitely stay here again."
171680,22657775,310602684,2018-08-19,201384963,Katie,"Great place to stay! Close to Downtown, basically at City Park and in a quiet neighborhood! Everything was very clean and comfortable. Robert was very nice and we'd definitely recommend his place any time!"
7920,852934,284539429,2018-07-01,11185521,David,Very cozy basement apartment with a fully stocked kitchen. Very easy to get into downtown or park at the light rail and take the train in. Right on a very nice running trail too. Would definitely stay here again.
