listing_id,id,date,reviewer_id,reviewer_name,comments
31711950,550405613,2019-10-18,296202545,Angela,"This AirBnb was the cutest place to stay and was in a really great area. The apartment was very clean and everything seemed brand new! We had all the amenities of home while on vacation, there wasn’t a thing missing! Cozy blankets, dishes/cooking supplies, fresh flowers, soft towels, fall pumpkin decorations, luggage rack, washer/dryer and supplies, not a thing was missed. Not to mention, check in was a breeze and there were so many cool spots (breweries, coffee shops, diners) within walking distance. Next time we are in the Denver we will be definitely checking the availability of this Air Bnb again, would highly recommend Jen’s place to anyone looking to stay in the RiNo district for a few nights, or even a full week!"
9169151,120938164,2016-12-12,53640296,Denise,"Liz was always quick to respond and provided the necessary info about her place in a prompt manner.  The location was amazing!  Close to Downtown, Tennyson Street, 32nd Street, Sloan's Lake, and easy access to other fav hangouts around Denver.  The basement apartment was a tight for four adults, much smaller than the pictures suggest, but the location, cleanliness, and price made up for the size.  We would highly recommend Liz's home to anyone wanting to visit the beautiful city of Denver!"
25056885,306437569,2018-08-12,23087264,Ethan,Christina's a great host and made our trip to Denver easy.  The place is comfortable and a short trip to most neighborhoods in Denver.  I would recommend it for large groups.
39405,242378579,2018-03-11,81197954,Drew,Awesome location and great hosts!’ Definitely recommend to everyone! Very informative and relaxed! Thanks for holding our luggage for a few hours!
24624885,276402038,2018-06-13,116720369,Daniel,Lovely efficiency very close to everything via cheap Uber or Lyft. Easy in and out access and very comfortable
2360382,105989788,2016-10-03,66211279,Nancy,The place was amazing lots of character.  The host made everything nice and easy for us during our stay. 
12915068,156230721,2017-05-29,46976390,Devyani,She is a great host and very welcoming. The apartment is their house they live in so its beautiful. Leanne and her husband are very friendly. The room is very clean and warm. It is a basement room oand the basement floor is for guests. Very clean and cozy room.
24038986,411770587,2019-02-13,211028479,Niles,Very nice relaxing visit. I stayed here with my father for a work trip that lasted about a week and everything was great!! Definitely recommend!!
13845981,354415039,2018-12-01,66073839,Olli,Just perfect place.
4766503,285778776,2018-07-04,71959667,Allison,Lovely place! Close to trails and downtown Denver. We had a great time!
31503,423938899,2019-03-15,59054584,Cameron,"Incredible hosts, willing to go above and beyond to ensure satisfaction!"
6436594,39401850,2015-07-23,3107676,Danielle,"Antoine's apartment was perfect! Really nice, cozy space with all necessities. Great Capitol Hill location close to Cheesman Park, Botanic Gardens, and restaurants and shops. We thoroughly enjoyed our stay!"
17381534,140736764,2017-03-31,56410378,Kaylie,Location was perfect! 
35041371,521219637,2019-08-31,64751221,Bree,"I booked Sean's place for colleagues of mine visiting from the Philippines.  They had an amazing stay at Sean’s place! It felt like home and the apartment was very spacious with complete amenities. The place was clean, well equipped, and comfortable. Walking distance to a nearby grocery, parks, and restaurants. Perfect for their 2 month stay in Denver!"
13845981,301191302,2018-08-03,71157653,Christopher,"Very nice room, excellent location.  You can easily walk to sloan lake and surrounding pubs and restaurants. Dogs are very sweet. Though plan some extra time to find parking and pay close attention to the permit only signs because the permit parking is somewhat mixed with the non permit. Would definitely book again."
4925740,237103211,2018-02-21,10097007,John,"Ty's place is stylish, comfortable, and well-furnished. The location is perfect, just off a main avenue, but on a quiet sidestreet. There are plenty of entertainment options around the TV for the down time when you're not out exploring Denver. Ty a great host, very quick to respond to requests. Highly recommended."
3404692,274237448,2018-06-08,32006777,Brooks,"Wonderful, roomy house that was perfect for our group of 4. A very quick Uber ride to anywhere in Denver. Neighborhood was cool and we felt like locals. House was clean, beds were very comfy, and the check in was very easy."
21853722,532908596,2019-09-20,126649487,Barbara,"Charming lower level space perfect for exploring Denver, east walk to restaurants and coffee shops. Spotless and lovely garden area for sitting outside. 
Wonderful host, obviously cares about her Airbnb."
20454442,187265207,2017-08-26,146545177,Thomas,Amber is a amazing host! If you needed anything at all she would help you or advise you of great places to go to!!!! A++++++
9496966,264794338,2018-05-14,124476987,Guy,Beautiful space. Lots of natural light and plenty of food options within walking distance.
4067759,421549101,2019-03-09,89778661,Adreinne,"The twin beds were amazingly comfortable beds. From the bedding to the pillows, the sleep experience was exquisite. I highly recommend this room. The home offers peace and comfort. The neighborhood is close to food and bars for entertainment. The price cannot be beat. I would stay again without hesitation."
15207534,484383210,2019-07-08,12601698,Abby,"My friend and I enjoyed our stay at Carrie’s place. There was a super convenient grocery store below the apartment. 16th street mall was a short walk away. The condo is a good central location and most neighborhoods were just a short car ride away. Carrie was flexible with our check out time and gave us access to laundry! The private bedroom and bathroom worked well for our needs. We loved spending some time on the patio, taking in the beautiful mountain views."
16026347,532896802,2019-09-20,197090136,James,"A cozy apartment in the city with a decent location, plenty of food in the area and off-street parking was really nice."
20996662,236254689,2018-02-18,68325388,Joe,"Great location! Bunch of close restaurants and bars, plus being close to downtown makes it quick to get most anywhere. And a fun basement space too, love the brick. 

Only issue is that the basement bed sits just below the entrance to the house above and the floor is thin. Likely not a problem for heavy sleepers but the dog claws on the hardwood woke me up a few times."
4817072,87154318,2016-07-18,31377333,Danielle,"We loved staying here. The location cannot be beat. As for the house, it had everything with we needed. The kitchen was fully stocked and the living room was comfy."
10674874,557744077,2019-11-01,177263146,Diana,Matina is a great host. The home is clean and welcoming!
20211196,410720112,2019-02-10,133410289,Justin,Easy access clean and great communication.
23811194,252188416,2018-04-09,142441679,Erik,Hands down best hosts I’ve seen on here. Highly recommend.
19671778,209167915,2017-11-04,153624963,Priscilla,"It was our first time using Airbnb so everything was new, but easy. The place was extremely clean, spacious, and in a great location. The bed was comfortable and we got a good night's rest. Our hosts were friendly and communicative. Would definitely recommend any one to stay here and can only hope to get hosts as awesome as these in the future. Thanks!"
