,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,y,education_bucket
28960,35,admin.,single,university.degree,no,yes,no,cellular,apr,fri,115,0,advanced
28961,34,blue-collar,married,professional.course,no,yes,no,cellular,apr,fri,377,0,advanced
28962,33,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,135,0,basic
28963,30,services,single,high.school,,yes,no,cellular,apr,fri,451,0,intermediate
28964,38,technician,single,university.degree,no,yes,no,cellular,apr,fri,351,0,advanced
28965,39,management,married,university.degree,no,yes,no,cellular,apr,fri,126,0,advanced
28966,38,technician,single,university.degree,no,yes,no,cellular,apr,fri,456,0,advanced
28967,39,management,married,university.degree,no,yes,no,cellular,apr,fri,306,0,advanced
28968,25,admin.,single,high.school,no,no,no,cellular,apr,fri,178,0,intermediate
28969,37,management,married,university.degree,,no,yes,cellular,apr,fri,76,0,advanced
28970,37,technician,married,professional.course,no,no,no,cellular,apr,fri,292,0,advanced
28971,34,blue-collar,divorced,basic.4y,no,yes,no,cellular,apr,fri,406,0,basic
28972,44,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,239,0,basic
28973,40,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,514,0,basic
28974,43,admin.,single,high.school,no,no,no,telephone,apr,fri,51,0,intermediate
28975,36,technician,married,professional.course,no,yes,no,cellular,apr,fri,1095,1,advanced
28976,44,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,468,0,basic
28977,34,technician,divorced,professional.course,no,yes,no,cellular,apr,fri,172,0,advanced
28978,34,technician,divorced,professional.course,no,yes,no,cellular,apr,fri,122,0,advanced
28979,19,student,single,,no,yes,no,cellular,apr,fri,452,1,
28980,34,technician,divorced,professional.course,no,no,no,cellular,apr,fri,185,0,advanced
28981,47,admin.,married,basic.9y,no,yes,no,cellular,apr,fri,196,0,basic
28982,42,admin.,married,high.school,no,yes,no,cellular,apr,fri,88,0,intermediate
28983,38,technician,single,university.degree,no,yes,no,cellular,apr,fri,31,0,advanced
28984,29,entrepreneur,single,university.degree,no,yes,yes,cellular,apr,fri,268,0,advanced
28985,38,management,married,high.school,,yes,no,cellular,apr,fri,143,0,intermediate
28986,53,management,married,university.degree,no,yes,no,cellular,apr,fri,111,0,advanced
28987,43,blue-collar,married,basic.9y,,yes,no,cellular,apr,fri,357,0,basic
28988,38,services,married,high.school,no,no,no,cellular,apr,fri,151,0,intermediate
28989,41,blue-collar,married,,,yes,no,cellular,apr,fri,400,0,
28990,42,admin.,married,,no,no,no,cellular,apr,fri,952,1,
28991,34,housemaid,divorced,university.degree,no,yes,yes,cellular,apr,fri,73,0,advanced
28992,49,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,832,0,basic
28993,41,blue-collar,married,basic.9y,,no,yes,cellular,apr,fri,251,0,basic
28994,45,blue-collar,married,,,yes,no,cellular,apr,fri,303,0,
28995,36,services,married,high.school,no,yes,no,cellular,apr,fri,101,0,intermediate
28996,46,management,married,university.degree,,no,no,cellular,apr,fri,79,0,advanced
28997,35,blue-collar,married,basic.6y,no,yes,no,cellular,apr,fri,113,0,basic
28998,46,management,married,university.degree,,yes,no,cellular,apr,fri,268,0,advanced
28999,35,blue-collar,married,,no,no,no,cellular,apr,fri,172,0,
29000,48,admin.,single,university.degree,no,yes,no,cellular,apr,fri,237,0,advanced
29001,47,admin.,married,high.school,,no,yes,cellular,apr,fri,517,0,intermediate
29002,42,management,married,university.degree,,no,no,cellular,apr,fri,981,0,advanced
29003,32,retired,married,basic.4y,no,yes,no,cellular,apr,fri,531,0,basic
29004,36,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,fri,158,0,basic
29005,45,blue-collar,married,,no,no,no,cellular,apr,fri,106,0,
29006,49,management,married,university.degree,no,yes,no,cellular,apr,fri,58,0,advanced
29007,53,admin.,single,basic.6y,,no,yes,cellular,apr,fri,351,0,basic
29008,36,entrepreneur,married,basic.9y,no,no,no,cellular,apr,fri,299,0,basic
29009,41,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,69,0,basic
29010,44,blue-collar,married,basic.9y,,yes,yes,cellular,apr,fri,418,0,basic
29011,41,blue-collar,married,basic.9y,no,no,yes,cellular,apr,fri,351,0,basic
29012,41,admin.,divorced,high.school,no,no,no,cellular,apr,fri,471,0,intermediate
29013,32,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,47,0,basic
29014,42,blue-collar,married,basic.4y,,no,no,cellular,apr,fri,264,0,basic
29015,42,admin.,divorced,high.school,no,yes,yes,cellular,apr,fri,57,0,intermediate
29016,47,technician,married,professional.course,,yes,no,cellular,apr,fri,53,0,advanced
29017,34,admin.,single,high.school,no,yes,no,cellular,apr,fri,183,0,intermediate
29018,40,blue-collar,single,basic.6y,,no,no,cellular,apr,fri,139,0,basic
29019,24,services,single,high.school,no,yes,no,cellular,apr,fri,515,0,intermediate
29020,40,blue-collar,single,basic.6y,,no,no,cellular,apr,fri,289,0,basic
29021,34,technician,married,professional.course,no,no,no,cellular,apr,fri,132,0,advanced
29022,37,blue-collar,divorced,basic.9y,no,yes,yes,cellular,apr,fri,83,0,basic
29023,54,retired,married,basic.4y,no,yes,no,cellular,apr,fri,840,1,basic
29024,44,blue-collar,married,high.school,no,yes,no,cellular,apr,fri,921,0,intermediate
29025,55,management,married,university.degree,no,no,no,cellular,apr,fri,519,0,advanced
29026,36,admin.,single,high.school,no,yes,yes,cellular,apr,fri,299,0,intermediate
29027,57,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,97,0,intermediate
29028,35,services,married,high.school,no,yes,no,cellular,apr,fri,84,0,intermediate
29029,39,admin.,married,university.degree,no,yes,no,cellular,apr,fri,73,0,advanced
29030,43,management,married,university.degree,,yes,yes,cellular,apr,fri,307,0,advanced
29031,37,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,1311,1,intermediate
29032,24,technician,divorced,professional.course,no,yes,no,cellular,apr,fri,107,0,advanced
29033,48,services,married,high.school,no,yes,no,cellular,apr,fri,193,0,intermediate
29034,55,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,248,0,basic
29035,55,admin.,divorced,,no,no,no,cellular,apr,fri,386,0,
29036,24,technician,divorced,professional.course,no,no,no,cellular,apr,fri,332,0,advanced
29037,47,admin.,married,high.school,,,,cellular,apr,fri,499,0,intermediate
29038,34,unemployed,married,basic.9y,,yes,no,cellular,apr,fri,71,0,basic
29039,45,management,married,university.degree,no,yes,yes,cellular,apr,fri,362,0,advanced
29040,34,unemployed,married,basic.9y,,no,no,cellular,apr,fri,181,0,basic
29041,38,technician,single,high.school,no,no,no,cellular,apr,fri,161,0,intermediate
29042,32,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,334,0,basic
29043,43,blue-collar,married,high.school,no,no,no,cellular,apr,fri,997,1,intermediate
29044,38,technician,single,high.school,no,yes,no,cellular,apr,fri,183,0,intermediate
29045,56,self-employed,divorced,university.degree,,no,no,telephone,apr,fri,42,0,advanced
29046,29,admin.,married,university.degree,no,,,cellular,apr,fri,462,0,advanced
29047,41,blue-collar,married,professional.course,,yes,no,cellular,apr,fri,74,0,advanced
29048,47,management,married,high.school,no,,,cellular,apr,fri,234,0,intermediate
29049,47,management,married,high.school,no,no,yes,cellular,apr,fri,245,0,intermediate
29050,30,technician,single,high.school,no,yes,no,cellular,apr,fri,218,0,intermediate
29051,44,blue-collar,married,basic.9y,,yes,no,cellular,apr,fri,574,1,basic
29052,19,student,single,,no,yes,no,telephone,apr,fri,1161,0,
29053,29,services,married,basic.6y,no,no,yes,cellular,apr,fri,754,0,basic
29054,46,admin.,married,professional.course,no,no,no,cellular,apr,fri,609,0,advanced
29055,36,blue-collar,divorced,basic.6y,,yes,no,cellular,apr,fri,235,0,basic
29056,34,technician,married,university.degree,no,no,no,cellular,apr,fri,146,0,advanced
29057,55,admin.,married,high.school,no,no,no,cellular,apr,fri,518,0,intermediate
29058,44,management,married,professional.course,no,yes,no,cellular,apr,fri,345,0,advanced
29059,43,blue-collar,married,high.school,,,,cellular,apr,fri,239,0,intermediate
29060,32,admin.,married,high.school,no,yes,yes,cellular,apr,fri,218,0,intermediate
29061,26,admin.,single,university.degree,no,no,no,telephone,apr,fri,52,0,advanced
29062,42,admin.,single,university.degree,no,no,no,telephone,apr,fri,82,0,advanced
29063,36,admin.,single,high.school,no,no,no,cellular,apr,fri,140,0,intermediate
29064,41,admin.,single,high.school,no,no,no,cellular,apr,fri,68,0,intermediate
29065,34,services,single,high.school,no,no,no,cellular,apr,fri,707,0,intermediate
29066,41,management,married,university.degree,no,yes,no,cellular,apr,fri,212,0,advanced
29067,41,technician,married,professional.course,no,yes,no,cellular,apr,fri,51,0,advanced
29068,27,admin.,single,university.degree,no,yes,no,cellular,apr,fri,156,1,advanced
29069,47,technician,divorced,university.degree,no,no,no,cellular,apr,fri,53,0,advanced
29070,46,blue-collar,married,,no,no,no,cellular,apr,fri,193,0,
29071,50,management,married,university.degree,no,yes,no,telephone,apr,fri,198,0,advanced
29072,19,student,single,,no,no,no,cellular,apr,fri,108,0,
29073,39,services,married,high.school,no,yes,no,telephone,apr,fri,137,0,intermediate
29074,38,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,9,0,basic
29075,47,technician,married,professional.course,,no,no,cellular,apr,fri,92,0,advanced
29076,43,admin.,divorced,university.degree,no,yes,no,cellular,apr,fri,882,1,advanced
29077,48,blue-collar,married,basic.6y,,no,no,cellular,apr,fri,576,0,basic
29078,45,admin.,married,high.school,no,no,no,cellular,apr,fri,191,0,intermediate
29079,35,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,98,0,basic
29080,36,admin.,single,high.school,no,yes,no,telephone,apr,fri,777,0,intermediate
29081,39,admin.,married,university.degree,no,yes,no,cellular,apr,fri,161,0,advanced
29082,36,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,117,0,intermediate
29083,50,management,married,basic.9y,no,yes,no,cellular,apr,fri,329,0,basic
29084,55,admin.,married,basic.4y,no,no,no,cellular,apr,fri,155,0,basic
29085,55,admin.,married,basic.4y,no,no,yes,cellular,apr,fri,106,0,basic
29086,33,admin.,single,university.degree,no,yes,no,cellular,apr,fri,76,0,advanced
29087,35,admin.,single,university.degree,no,yes,no,cellular,apr,fri,1007,1,advanced
29088,33,admin.,single,university.degree,no,yes,no,cellular,apr,fri,382,0,advanced
29089,42,blue-collar,married,,no,yes,no,cellular,apr,fri,496,0,
29090,41,services,married,high.school,no,no,no,cellular,apr,fri,464,0,intermediate
29091,39,management,married,university.degree,no,no,yes,cellular,apr,fri,82,0,advanced
29092,41,blue-collar,married,basic.9y,,no,no,cellular,apr,fri,343,0,basic
29093,40,entrepreneur,married,basic.9y,no,no,no,cellular,apr,fri,75,0,basic
29094,33,admin.,single,university.degree,,no,yes,cellular,apr,fri,526,1,advanced
29095,37,blue-collar,married,basic.9y,no,yes,yes,cellular,apr,fri,43,0,basic
29096,55,services,married,high.school,,yes,no,cellular,apr,fri,45,0,intermediate
29097,38,technician,married,professional.course,,no,no,cellular,apr,fri,1624,1,advanced
29098,33,blue-collar,married,basic.4y,no,no,no,cellular,apr,fri,95,0,basic
29099,37,services,married,high.school,no,no,yes,cellular,apr,fri,175,0,intermediate
29100,32,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,208,0,basic
29101,39,services,married,high.school,,yes,no,cellular,apr,fri,87,0,intermediate
29102,53,blue-collar,married,basic.9y,no,no,yes,telephone,apr,fri,26,0,basic
29103,34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,218,0,basic
29104,32,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,342,0,basic
29105,28,blue-collar,married,basic.9y,,yes,no,telephone,apr,fri,254,0,basic
29106,31,admin.,single,university.degree,no,no,yes,cellular,apr,fri,85,0,advanced
29107,28,technician,single,university.degree,no,yes,no,cellular,apr,fri,73,0,advanced
29108,41,blue-collar,married,basic.4y,,yes,no,cellular,apr,fri,145,0,basic
29109,37,admin.,married,high.school,no,yes,yes,cellular,apr,fri,171,0,intermediate
29110,37,technician,married,professional.course,no,yes,no,cellular,apr,fri,372,0,advanced
29111,33,technician,married,professional.course,no,yes,no,cellular,apr,fri,108,0,advanced
29112,56,blue-collar,married,basic.4y,no,no,no,cellular,apr,fri,153,0,basic
29113,30,self-employed,married,university.degree,no,no,yes,cellular,apr,fri,138,0,advanced
29114,45,blue-collar,married,basic.9y,no,no,yes,cellular,apr,fri,175,0,basic
29115,41,blue-collar,married,professional.course,,no,no,cellular,apr,fri,247,0,advanced
29116,33,technician,married,professional.course,no,no,yes,cellular,apr,fri,404,1,advanced
29117,26,technician,single,professional.course,no,yes,no,cellular,apr,fri,362,0,advanced
29118,39,services,divorced,basic.6y,no,no,no,cellular,apr,fri,286,0,basic
29119,40,technician,married,professional.course,no,no,no,cellular,apr,fri,316,0,advanced
29120,41,blue-collar,married,professional.course,,yes,no,cellular,apr,fri,251,0,advanced
29121,41,blue-collar,married,professional.course,,no,no,cellular,apr,fri,370,0,advanced
29122,44,admin.,married,university.degree,no,yes,yes,cellular,apr,fri,274,0,advanced
29123,48,admin.,married,university.degree,no,no,no,cellular,apr,fri,324,0,advanced
29124,50,management,married,university.degree,no,yes,yes,cellular,apr,fri,206,0,advanced
29125,33,admin.,single,high.school,no,yes,no,cellular,apr,fri,191,0,intermediate
29126,41,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,367,1,basic
29127,43,management,married,university.degree,,yes,no,telephone,apr,fri,141,0,advanced
29128,45,blue-collar,divorced,basic.9y,no,no,no,cellular,apr,fri,200,0,basic
29129,27,unemployed,single,basic.9y,no,yes,no,cellular,apr,fri,279,0,basic
29130,36,self-employed,married,basic.9y,no,no,no,cellular,apr,fri,214,0,basic
29131,36,admin.,single,professional.course,no,no,no,cellular,apr,fri,122,0,advanced
29132,34,admin.,divorced,university.degree,no,yes,no,cellular,apr,fri,649,0,advanced
29133,54,blue-collar,single,basic.9y,no,yes,no,cellular,apr,fri,14,0,basic
29134,39,management,married,university.degree,no,,,cellular,apr,fri,397,0,advanced
29135,54,retired,married,basic.4y,no,yes,no,cellular,apr,fri,263,0,basic
29136,19,student,single,,no,yes,yes,cellular,apr,fri,72,0,
29137,34,management,married,university.degree,no,no,no,cellular,apr,fri,433,0,advanced
29138,39,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,407,0,basic
29139,45,blue-collar,married,,no,no,no,cellular,apr,fri,278,0,
29140,39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,216,0,basic
29141,45,admin.,married,high.school,no,yes,no,cellular,apr,fri,33,0,intermediate
29142,31,unemployed,single,basic.9y,no,yes,no,cellular,apr,fri,55,0,basic
29143,33,blue-collar,single,basic.9y,no,no,no,cellular,apr,fri,419,0,basic
29144,34,admin.,married,high.school,no,yes,no,cellular,apr,fri,113,0,intermediate
29145,34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,157,0,basic
29146,49,management,married,university.degree,no,yes,yes,cellular,apr,fri,40,0,advanced
29147,40,technician,single,professional.course,no,yes,no,cellular,apr,fri,53,0,advanced
29148,53,admin.,married,basic.6y,no,yes,no,cellular,apr,fri,100,0,basic
29149,45,blue-collar,married,,no,yes,yes,cellular,apr,fri,637,0,
29150,37,services,married,high.school,no,yes,no,cellular,apr,fri,317,0,intermediate
29151,31,admin.,single,high.school,no,no,no,cellular,apr,fri,294,0,intermediate
29152,34,entrepreneur,married,university.degree,no,no,yes,cellular,apr,fri,77,0,advanced
29153,39,technician,married,university.degree,no,yes,no,cellular,apr,fri,492,0,advanced
29154,34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,70,0,basic
29155,55,retired,married,high.school,no,no,no,cellular,apr,fri,401,0,intermediate
29156,34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,238,0,basic
29157,34,entrepreneur,married,university.degree,no,yes,yes,telephone,apr,fri,130,1,advanced
29158,35,blue-collar,divorced,basic.6y,no,yes,no,cellular,apr,fri,212,0,basic
29159,35,services,married,high.school,no,yes,no,cellular,apr,fri,36,0,intermediate
29160,43,blue-collar,married,basic.6y,no,yes,no,cellular,apr,fri,611,0,basic
29161,41,blue-collar,married,basic.4y,,yes,no,cellular,apr,fri,359,0,basic
29162,35,services,married,high.school,no,no,no,cellular,apr,fri,280,0,intermediate
29163,35,services,divorced,high.school,no,yes,yes,cellular,apr,fri,107,0,intermediate
29164,45,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,654,0,basic
29165,58,unemployed,married,basic.9y,,no,no,cellular,apr,fri,834,0,basic
29166,45,services,single,,no,no,no,cellular,apr,fri,345,1,
29167,39,blue-collar,married,,no,no,no,cellular,apr,fri,79,0,
29168,22,admin.,married,high.school,no,yes,yes,cellular,apr,fri,156,0,intermediate
29169,41,admin.,single,professional.course,no,yes,yes,cellular,apr,fri,41,0,advanced
29170,32,self-employed,married,basic.6y,no,no,no,cellular,apr,fri,211,0,basic
29171,37,technician,married,professional.course,no,no,no,cellular,apr,fri,54,0,advanced
29172,32,blue-collar,single,high.school,no,yes,no,cellular,apr,fri,1080,1,intermediate
29173,38,technician,single,university.degree,no,no,no,cellular,apr,fri,301,0,advanced
29174,41,blue-collar,married,,,no,no,cellular,apr,fri,203,0,
29175,43,blue-collar,married,basic.6y,,yes,no,cellular,apr,fri,19,0,basic
29176,45,blue-collar,married,basic.9y,no,,,cellular,apr,fri,182,0,basic
29177,27,admin.,single,university.degree,no,yes,no,cellular,apr,fri,401,0,advanced
29178,42,admin.,divorced,university.degree,no,yes,no,cellular,apr,fri,237,0,advanced
29179,39,admin.,married,university.degree,no,,,cellular,apr,fri,198,0,advanced
29180,38,unemployed,divorced,high.school,no,yes,yes,cellular,apr,fri,715,1,intermediate
29181,30,technician,single,professional.course,no,yes,no,cellular,apr,fri,346,0,advanced
29182,36,admin.,single,high.school,no,yes,no,cellular,apr,fri,508,0,intermediate
